#frmMstItem																																		
																																		
																																		
#ITEMID	ITEMCODE	ITEMNAME	DESCRIPTION	UOM	UOM	CONVFACTOR	REOL	REOQ	MIN_QTY	MAX_QTY	ITEMTYPE	ITEMSTDRATE	BUYINGRATE	ITEMGROUPID	ITEMSUBGROUPID	INACTIVE	DATEADDED	DATECHANGED	ADDEDBY	CHANGEDBY	IMAGENAME	TAXPER	REFRATE	TAX	ITEMMRP	SELLDISC	ITEM_PACKING	SUBHEADING	GROUPCODE	SUBGROUPCODE	TAXTYPE	BARCODE	SUPID	BRAND
2629	3498	ARM TRAINER ADJ VECTOR X	ARM TRAINER ADJ VECTOR X	NOS	NOS	1	0	0	0	0	F	1265	495	FITNESS	N A	N	25-Apr-12	25-Apr-12	ADMIN			2	0	5.5	1265	15					I	TF-5000/HG-102	7	Vector x
2628	3497	EXERCISE WHEEL DBL VECTOR X	EXERCISE WHEEL DBL VECTOR X	NOS	NOS	1	0	0	0	0	F	499	190	FITNESS	N A	N	25-Apr-12	25-Apr-12	ADMIN			2	0	5.5	499	15					I	VX-802	7	
2627	3496	SRYY  TI 5	SRYY  TI 5	NOS	NOS	1	0	0	0	0	F	7340	3062	SHUTTLE RACKET	YONEX	N	24-Apr-12	24-Apr-12	ADMIN			2	0	5.5	7340	35					I		0	
2626	3495	SOCKS YY 189	SOCKS YY 189	NOS	NOS	1	0	0	0	0	F	189	100	OTHERS	GOODS	N	24-Apr-12	24-Apr-12	ADMIN			0	0	5.5	189	10					I	1855	91	YONEX
2625	3494	UMPIRE CHAIRS	"

CHAIRS"	NOS	NOS	1	0	0	0	0	F	5000	4000	OTHERS	GOODS	N	21-Apr-12	21-Apr-12	ADMIN			0	0	5.5	5000	10					I		0	
2624	3493	GRIP YY THIN	GRIP YY THIN	NOS	NOS	1	0	0	0	0	F	75	200	GARMENTS	YONEX GARMENTS	N	21-Apr-12	21-Apr-12	ADMIN			2	0	5.5	75	6.66					I		91	YONEX
2623	3492	T/PANT CNX	T/PANT CNX	NOS	NOS	1	0	0	0	0	F	650	395	GARMENTS	CENMAX	N	21-Apr-12	21-Apr-12	ADMIN			2	0	5.5	650	10					I		0	
2622	3491	CENMAX SHORTS	CENMAX SHORTS	NOS	NOS	1	0	0	0	0	F	595	360	GARMENTS	CENMAX	N	21-Apr-12	21-Apr-12	ADMIN			2	0	5.5	595	15					I		15	
2621	3490	SRYY NS SIGMA	SRYY NS SIGMA	NOS	NOS	1	0	0	0	1	F	2470	1450	SHUTTLE RACKET	YONEX	N	20-Apr-12	20-Apr-12	ADMIN			0	0	5.5	2470	35					I		0	
2620	3489	SRYY CAB 8800 PWR	SRYY  CAB 8800 PWR	NOS	NOS	1	0	0	0	1	F	2700	1450	SHUTTLE RACKET	YONEX	N	20-Apr-12	20-Apr-12	ADMIN			0	0	5.5	2700	35					I		0	
2619	3488	SRYY NS LAMBDA	SRYY NS LAMBDA	NOS	NOS	1	0	0	0	1	F	2580	1300	SHUTTLE RACKET	YONEX	N	20-Apr-12	20-Apr-12	ADMIN			0	0	5.5	2580	10.01					I	ns lambda	91	
2618	3487	SHORTS YY	SHORTS YY	NOS	NOS	1	0	0	0	1	F	999	600	GARMENTS	YONEX GARMENTS	N	20-Apr-12	20-Apr-12	ADMIN			0	0	5.5	999	10.01					I		0	
2617	3486	TR KE BLK ACE JR	"


TR KE BLK ACE JR"	NOS	NOS	1	0	0	0	1	F	3670	1650	TENNIS RACKET	KUAIKE TR	N	20-Apr-12	20-Apr-12	ADMIN			2	0	5.5	3670	10.01					I	blk ace	0	
2616	3485	SS VECTOR TS-1020	"
SS VECTOR TS-1020"	NOS	NOS	1	0	0	0	1	F	1450	895	OTHERS	GOODS	N	20-Apr-12	20-Apr-12	ADMIN			2	0	5.5	1450	10.01					I	ts-1020	7	
2615	3484	CR HELMETS AEROSPEED	CR HELMETS AEROSPEED ECO FRIENDLY	NOS	NOS	1	0	0	0	1	F	505	295	OTHERS	GOODS	N	20-Apr-12	20-Apr-12	ADMIN			5	0	5.5	505	10					I		0	
2614	3483	CR WHITES	"



CR WHITES"	NOS	NOS	1	0	0	0	1	F	750	425	GARMENTS	ANTIQUE	N	20-Apr-12	20-Apr-12	ADMIN			5.5	0	5.5	750	10					I		0	
2613	3482	SR SYN PEARL CONCAVE	"



SR SYN PEARL CONCAVE"	NOS	NOS	1	0	0	0	1	F	600	270	OTHERS	GOODS	N	19-Apr-12	19-Apr-12	ADMIN			2	0	5.5	600	10					I		0	
2612	3481	SNOOKER STICK SYN	SNOOKER STICK SYN	NOS	NOS	1	0	0	0	1	F	850	350	OTHERS	GOODS	N	19-Apr-12	19-Apr-12	ADMIN			2	0	5.5	850	10					I		0	
2611	3480	SNOOKER STICK SYN	"

SNOOKER STICK SYN"	NOS	NOS	1	0	0	0	1	F	950	450	OTHERS	GOODS	N	19-Apr-12	19-Apr-12	ADMIN			2	0	5.5	950	10					I		0	
2610	3479	CHESS CLOCK 9905	CHESS CLOCK 9905	NOS	NOS	1	0	0	0	1	F	2200	750	SHUTTLE RACKET	SR SYNDICATE	N	19-Apr-12	19-Apr-12	ADMIN			2	0	5.5	2200	10					I		0	
2609	3478	SR SYNDICATE	SR SYNDICATE	NOS	NOS	1	0	0	0	1	F	400	145	SHUTTLE RACKET	SR SYNDICATE	N	19-Apr-12	19-Apr-12	ADMIN			2	0	5.5	400	0					I		0	
2608	3477	SPEEDO SHORTS	SPEEDO SHORTS	NOS	NOS	1	0	0	0	1	F	1099	732.67	GARMENTS	ANTIQUE	N	18-Apr-12	18-Apr-12	ADMIN			5.5	0	5.5	1099	10					I		0	
2607	3476	SPEEDO SHORTS	SPEEDO SHORTS	NOS	NOS	1	0	0	0	1	F	999	666	GARMENTS	ANTIQUE	N	18-Apr-12	18-Apr-12	ADMIN			5.5	0	5.5	999	10					I		0	
2606	3475	SPEEDO SHORTS	SPEEDO SHORTS	NOS	NOS	1	0	0	0	1	F	899	599.33	GARMENTS	ANTIQUE	N	18-Apr-12	18-Apr-12	ADMIN			5.5	0	5.5	899	10					I		0	
2605	3474	CYCLING PLAINS	CYCLING PLAINS	NOS	NOS	1	0	0	0	1	F	400	200	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			0	0	5.5	400	10					I		0	
2604	3473	CYCLING PLAINS	CYCLING PLAINS	NOS	NOS	1	0	0	0	1	F	425	225	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			0	0	5.5	425	10					I		0	
2603	3472	CYCLING PLAINS	CYCLING PLAINS	NOS	NOS	1	0	0	0	1	F	510	400	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			0	0	5.5	510	10					I		0	
2602	3471	CYCLING PLAINS	"


CYCLING PLAINS"	NOS	NOS	1	0	0	0	1	F	480	350	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			0	0	5.5	480	15					I		0	
2601	3470	SR KAMACHIPRO 500	SR KAMACHIPRO 500	NOS	NOS	1	0	0	0	1	F	325	173	SHUTTLE RACKET	KUAIKE SR	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	325	15					I		0	
2600	3469	SQR KAMACHI 1003	SQR KAMACHI 1003	NOS	NOS	1	0	0	0	1	F	950	500	SQUASH RACKET	PRO KENNEX	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	950	15					I		0	
2599	3468	SKATE INLINE KAMACHI	SKATE INLINE KAMACHI	NOS	NOS	1	0	0	0	1	F	1325	850	SKATING	KUAIKE KUAIKE	N	18-Apr-12	18-Apr-12	ADMIN			0	0	5.5	1325	15					I		0	
2598	3467	SKATE INLINE KAMACHI	SKATE INLINE KAMACHI	NOS	NOS	1	0	0	0	0	F	3000	1375	SKATING	KUAIKE KUAIKE	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	3000	15					I		0	
2596	3466	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1050	760	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	1050	10					I		0	
2595	3465	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	970	735	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	970	10					I		0	
2594	3464	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	990	710	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	990	10					I		0	
2593	3463	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1095	685	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	1095	10					I		0	
2592	3462	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1135	670	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	1135	10					I		0	
2591	3461	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1185	655	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	1185	10					I		0	
2590	3460	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1215	715	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			0	0	5.5	1215	10					I		0	
2589	3459	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1065	635	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	1065	10					I		0	
2588	3458	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1105	685	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	1105	10					I		0	
2587	3457	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	935	665	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	935	10					I		0	
2586	3456	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1025	660	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	1025	10					I		0	
2585	3455	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	975	640	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	975	10					I		0	
2584	3454	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	950	595	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	950	10					I		0	
2583	3453	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1095	690	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	1095	10					I		0	
2582	3452	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	960	600	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	960	10					I		0	
2581	3451	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	985	685	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	985	35					I		0	
2580	3450	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1055	660	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	1055	35					I		0	
2579	3449	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	935	650	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			0	0	5.5	935	35					I		0	
2578	3448	LADIES FROCK	LADIES FROCK	NOS	NOS	1	0	0	0	0	F	1015	635	SWIMMING	LYCOT	N	18-Apr-12	18-Apr-12	ADMIN			2	0	5.5	1015	35					I		98	LYCOT
2577	3447	BT 6 LINNING	BT 6 LINNING	NOS	NOS	1	0	0	0	0	F	3180	300	OTHERS	GOODS	N	13-Apr-12	13-Apr-12	ADMIN			2	0	5.5	3180	35					I		0	
2576	3446	T/M ADFT 2200	T/M ADFT 2200	NOS	NOS	1	0	0	0	0	F	80000	38000	FITNESS	N A	N	13-Apr-12	13-Apr-12	ADMIN			0	0	5.5	80000	35					I		0	
2575	3445	SRYY ZETA TAUFIK HIDAYAT	SRYY  ZETA TAUFIK HIDAYAT	NOS	NOS	1	0	0	0	0	F	2425	1043	SHUTTLE RACKET	YONEX	N	12-Apr-12	12-Apr-12	ADMIN			2	0	5.5	2425	35					I		0	
2574	3444	SRYY CAB 8000 LIGHT	SRYY CAB 8000 LIGHT	NOS	NOS	1	0	0	0	0	F	2980	1450	SHUTTLE RACKET	YONEX	N	12-Apr-12	12-Apr-12	ADMIN			2	0	5.5	2980	35					I		0	
2573	3443	NET BASKETBALL	NET BASKETBALL	NOS	NOS	1	0	0	0	0	F	250	85	BASKET BALL	VIXIN	N	12-Apr-12	12-Apr-12	ADMIN			0	0	5.5	250	10					I		0	
2572	3442	SKIPPING ROPE VXN	SKIPPING ROPE VXN	NOS	NOS	1	0	0	0	0	F	189	60	SKIPPING ROPE	NETS	N	12-Apr-12	12-Apr-12	ADMIN			0	0	5.5	189	10					I	SPEED 200	26	VIXEN
2571	3544	NET BAD VXN STAR	NET BAD VXN STAR	NOS	NOS	1	0	0	0	0	F	270	135	OTHERS	NETS	N	12-Apr-12	12-Apr-12	ADMIN			0	0	5.5	270	10					I		0	
2570	3440	NET CR SUPER 100*10	NET CR SUPER 100*10	NOS	NOS	1	0	0	0	0	F	3200	1250	OTHERS	GOODS	N	12-Apr-12	12-Apr-12	ADMIN			0	0	5.5	3200	10					I		0	
2569	3439	SQR VECTOR X 1040	"SQR VECTOR X 1040



SQ/R ORDINARY"	NOS	NOS	1	0	0	0	0	F	1530	695	SQUASH RACKET	PRO KENNEX	N	12-Apr-12	12-Apr-12	ADMIN			2	0	5.5	1530	10					I	VXS-1040	7	Vector x
2568	3438	SR VX-300	SR VECTOR X	NOS	NOS	1	0	0	0	0	F	299	135	SHUTTLE RACKET	FIERO	N	12-Apr-12	12-Apr-12	ADMIN			2	0	5.5	299	10					I		0	
2567	3437	S/R ORDINARY SET	S/R ORDINARY SET	NOS	NOS	1	0	0	0	0	F	210	95	SHUTTLE RACKET	KUAIKE SR	N	31-Mar-12	31-Mar-12	ADMIN			2	0	5.5	210	10					I		7	
2566	3435	T/PANT CNX	"


T/PANT CNX"	NOS	NOS	1	0	0	0	0	F	699	399	OTHERS	GOODS	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	699	10					I		0	
2565	3434	SKIPPING ROPE VIVA	SKIPPING ROPE VIVA	NOS	NOS	1	0	0	0	0	F	130	55	OTHERS	GOODS	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	130	10					I		0	
2564	3433	SWIM CAP VIVA	SWIM CAP VIVA	NOS	NOS	1	0	0	0	0	F	85	65	SWIMMING	SWIM CAP	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	85	10					I		0	
2563	3432	SWIM  EAR PLUG	SWIM  EAR PLUG	NOS	NOS	1	0	0	0	0	F	399	300	SWIMMING	LYCOT	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	399	10					I		0	
2562	3431	SWIM GOG VIVA 45	SWIM GOG VIVA 45	NOS	NOS	1	0	0	0	0	F	115	45	SWIMMING	GOGGLE	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	115	10					I	viva 45	7	
2561	3430	SWIM GOG VIVA 75	SWIM GOG VIVA 75	NOS	NOS	1	0	0	0	0	F	250	100	SWIMMING	GOGGLE	N	30-Mar-12	30-Mar-12	ADMIN			5.5	0	5.5	250	10					I	viva 75	7	
2560	3429	SWIM GOG VIVA 55 JR	SWIM GOG VIVA 55 JR	NOS	NOS	1	0	0	0	0	F	175	70	SWIMMING	LYCOT	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	175	10					I	viva 55 jr	7	
2559	3428	SWIM GOG VIVA 55	SWIM GOG VIVA 55	NOS	NOS	1	0	0	0	0	F	200	80	SWIMMING	GOGGLE	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	200	10					I	VIVA-55	7	
2558	3427	SWIM GOG VIVA 400	"
SWIM GOG VIVA 400"	NOS	NOS	1	0	0	0	0	F	875	350	SWIMMING	GOGGLE	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	875	10					I	viva 400	7	
2557	3426	SWIM GOG VIVA 300	"

SWIM GOG VIVA 300"	NOS	NOS	1	0	0	0	0	F	675	295	SWIMMING	GOGGLE	N	30-Mar-12	30-Mar-12	ADMIN			5.5	0	5.5	675	10					I	viva 300	7	
2556	3425	SWIM GOG VIVA 250	"

SWIM GOG VIVA 250"	NOS	NOS	1	0	0	0	0	F	625	250	SWIMMING	GOGGLE	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	625	10					I		0	
2555	3424	SS BAB SHADOW	SS BAB SHADOW	NOS	NOS	1	0	0	0	0	F	6000	3800	SHOE	BABOLAT SHOES	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	6000	20					I		0	
2554	3423	TRB ROLAND GARROS	TRB ROLAND GARROS	NOS	NOS	1	0	0	0	0	F	7200	4800	TENNIS RACKET	BABLOT	N	30-Mar-12	30-Mar-12	ADMIN			0	0	5.5	7200	20					I		0	
2552	3422	BT 9 BAB RH X9 TEAM LINE	BT 9 BAB RH X9 TEAM LINE	NOS	NOS	1	0	0	0	0	F	4200	2850	KIT BAG	BABALOT	N	28-Mar-12	28-Mar-12	ADMIN			0	0	5.5	4200	15					I	RH X9 Team Line	95	
2551	3421	PLAYER MODEL	LOGO	PACKET	PACKET	2	0	0	0	0	F	0	38.19	TROPHYS	TROPHY	N	27-Mar-12	27-Mar-12	ADMIN			0	0	5.5	895	10					I		0	
2550	3420	SEAL POT	SEAL POT	PACKET	PACKET	2	0	0	0	0	F	0	48.4852	TROPHYS	TROPHY	N	27-Mar-12	27-Mar-12	ADMIN			0	0	5.5	895	10					I		0	
2549	3419	SS VECTORX WEBSTER	SS VECTORX WEBSTER	NOS	NOS	1	0	0	0	0	F	895	495	SHOE	VECTOR-X	N	26-Mar-12	26-Mar-12	ADMIN			0	0	5.5	895	10					I	WEBSTER	7	
2548	3418	SS VECTORX RS-5006	SS VECTORX RS-5006	NOS	NOS	1	0	0	0	0	F	1299	795	SHOE	VECTOR-X	N	26-Mar-12	26-Mar-12	ADMIN			2	0	5.5	1299	10					I	RS-5006	7	
2547	3417	GOOGLES SPEEO PACIFIC STROM	"


GOOGLES SPEEO PACIFIC STROM"	NOS	NOS	1	0	0	0	1	R	699	466	SWIMMING	GOGGLE	N	23-Mar-12	23-Mar-12	ADMIN			5.5	0	5.5	699	10					I		0	
2546	3416	SWIM CAP SPEEDO	"



SWIM CAP SPEEDO"	NOS	NOS	1	0	0	0	1	R	299	199.33	SWIMMING	SWIM CAP	N	23-Mar-12	23-Mar-12	ADMIN			0	0	5.5	299	10					I		0	
2545	3415	GOOGLES SPEEDO LAZER	"



GOOGLES SPEEDO LAZER"	NOS	NOS	1	0	0	0	1	R	499	332.67	SWIMMING	GOGGLE	N	23-Mar-12	23-Mar-12	ADMIN			0	0	5.5	499	10					I		0	
2544	3414	GOOGLES SPEEDO	"



GOOGLES SPEEDO"	NOS	NOS	1	0	0	0	1	R	399	266	SWIMMING	GOGGLE	N	23-Mar-12	23-Mar-12	ADMIN			0	0	5.5	399	10					I		0	
2543	3413	GOOGLES SPEEDO	GOOGLES SPEEDO	NOS	NOS	1	0	0	0	1	R	1099	732.67	SWIMMING	GOGGLE	N	23-Mar-12	23-Mar-12	ADMIN			0	0	5.5	1099	10					I		0	
2542	3412	GOOGLES SPEEDO RIFT PRO	GOOGLES SPEEDO RIFT PRO	NOS	NOS	1	0	0	0	1	R	1399	932.67	SWIMMING	GOGGLE	N	23-Mar-12	23-Mar-12	ADMIN			5.5	0	5.5	1399	10					I		0	
2541	3411	GOOGLES SPEEDO	"



GOOGLES SPEEDO"	NOS	NOS	1	0	0	0	1	R	499	332.67	SWIMMING	GOGGLE	N	23-Mar-12	23-Mar-12	ADMIN			0	0	5.5	499	10					I		0	
2540	3410	SWIM CAP SPEEDO	"



SWIM CAP SPEEDO"	NOS	NOS	1	0	0	0	1	R	349	266	GARMENTS	ANTIQUE	N	23-Mar-12	23-Mar-12	ADMIN			0	0	5.5	349	10					I		0	
2539	3409	CYCLING PLAINS	CYCLING PLAINS	NOS	NOS	1	0	0	0	1	R	320	225	GARMENTS	ANTIQUE	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	320	10					I		0	
2538	3408	CYCLING PLAINS	CYCLING PLAINS	NOS	NOS	1	0	0	0	1	R	265	165	GARMENTS	ANTIQUE	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	265	10					I		0	
2537	3407	CYCLING PLAINS	"



CYCLING PLAINS"	NOS	NOS	1	0	0	0	1	R	230	145	GARMENTS	ANTIQUE	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	230	10					I		0	
2536	3406	CYCLING PLAINS	"

CYCLING PLAINS"	NOS	NOS	1	0	0	0	1	R	510	320	GARMENTS	ANTIQUE	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	510	10					I		0	
2535	3405	CYCLING PLAINS	CYCLING PLAINS	NOS	NOS	1	0	0	0	1	R	480	300	GARMENTS	ANTIQUE	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	480	10					I		0	
2534	3404	CYCLING PLAINS	CYCLING PLAINS	NOS	NOS	1	0	0	0	1	R	110	70	GARMENTS	ANTIQUE	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	110	10					I		0	
2533	3403	CYCLING PLAINS	CYCLING PLAINS	NOS	NOS	1	0	0	0	1	R	110	70	GARMENTS	ANTIQUE	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	110	10					I		0	
2532	3402	CYCLING PLAINS	"

CYCLING PLAINS"	NOS	NOS	1	0	0	0	1	R	400	250	GARMENTS	ANTIQUE	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	400	10					I		0	
2531	3401	CYCLING PLAINS	"CYCLING PLAINS



CYCLING PLAINS"	NOS	NOS	1	0	0	0	1	M	345	215	GARMENTS	NA	N	22-Mar-12	22-Mar-12	ADMIN			2	0	5.5	345	10					I		0	
2530	3400	CYCLING PLAINS	CYCLING PLAINS	NOS	NOS	1	0	0	0	1	F	345	205	GARMENTS	ANTIQUE	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	345	10					I		0	
2529	3399	CYCLING PLAINS	"



CYCLING PLAINS"	NOS	NOS	1	0	0	0	1	F	270	175	GARMENTS	ANTIQUE	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	270	10					I		0	
2528	3398	BAR  VXN 1 FT CLUB	BAR vxn 1 ft club	NOS	NOS	1	0	0	0	1	F	490	245	FITNESS	VIXEN	N	22-Mar-12	22-Mar-12	ADMIN			0	0	5.5	490	10					I		0	
2527	3397	SQ TEC 130 BASALTEX	"



SQ TEC 130 BASALTEX"	NOS	NOS	1	0	0	0	1	F	7799	3249.16	SQUASH RACKET	TECNIFIBRE SQ	N	21-Mar-12	21-Mar-12	ADMIN			2	0	5.5	7799	10					I		0	
2526	3396	NET BAD VXN 500	"



NET BAD VXN 500"	NOS	NOS	1	0	0	0	1	F	430	215	OTHERS	NETS	N	21-Mar-12	21-Mar-12	ADMIN			0	0	5.5	430	10					I		0	
2525	3395	NET VXN PRACTICE	"NET VXN PRACTICE


NET VXN PRACTICE"	NOS	NOS	1	0	0	0	1	F	380	190	OTHERS	GOODS	N	21-Mar-12	21-Mar-12	ADMIN			0	0	5.5	380	10					I	PRACTICE	26	VIXEN
2524	3394	NET VXN VICTORY	NET VXN VICTORY	NOS	NOS	1	0	0	0	1	F	533	260	OTHERS	NETS	N	21-Mar-12	21-Mar-12	ADMIN			0	0	5.5	533	10					I		26	VIXEN
2523	3393	S/C VXN HEN	S/C VXN HEN	NOS	NOS	1	0	0	0	1	F	214	107	SHUTTLE COCK	HUNTING HAWK	N	21-Mar-12	21-Mar-12	ADMIN			0	0	5.5	214	10					I		0	
2522	3392	S/C VXN AEROPLANE	"



S/C VXN AEROPLANE"	NOS	NOS	1	0	0	0	0	F	196	98	SHUTTLE COCK	VICTOR COCK	N	21-Mar-12	21-Mar-12	ADMIN			0	0	5.5	196	10					I		0	
2521	3391	PUSH UP BAR VXN	"



PUSH UP BAR VXN"	NOS	NOS	1	0	0	0	0	F	720	100	OTHERS	GOODS	N	21-Mar-12	21-Mar-12	ADMIN			0	0	5.5	720	10					I		0	
2520	3390	SWIM CAP	SWIM CAP	NOS	NOS	1	0	0	0	0	F	125	100	SWIMMING	GOGGLE	N	19-Mar-12	19-Mar-12	ADMIN			0	0	5.5	125	10					I		0	
2519	3389	SWI M GOOGLES 	SWI M GOOGLES 	NOS	NOS	1	0	0	0	0	F	465	185	SWIMMING	GOGGLE	N	19-Mar-12	19-Mar-12	ADMIN			0	0	5.5	465	10					I		0	
2518	3388	SWI M GOOGLES 	SWI M GOOGLES 	NOS	NOS	1	0	0	0	0	F	280	90	SWIMMING	GOGGLE	N	19-Mar-12	19-Mar-12	ADMIN			5.5	0	5.5	280	10					I		0	
2517	3387	SWI M GOOGLES 	SWI M GOOGLES 	NOS	NOS	1	0	0	0	0	F	750	250	SWIMMING	GOGGLE	N	19-Mar-12	19-Mar-12	ADMIN			0	0	5.5	750	10					I		0	
2516	3386	SWI M GOOGLES 	SWI M GOOGLES 	NOS	NOS	1	0	0	0	0	F	170	68	SWIMMING	GOGGLE	N	19-Mar-12	19-Mar-12	ADMIN			0	0	5.5	170	10					I		0	
2515	3385	SWI M GOOGLES 	SWI M GOOGLES 	NOS	NOS	1	0	0	0	0	F	600	240	SWIMMING	GOGGLE	N	19-Mar-12	19-Mar-12	ADMIN			0	0	5.5	600	10					I		0	
2514	3384	SWI M GOOGLES 	SWI M GOOGLES 	NOS	NOS	1	0	0	0	0	F	125	75	SWIMMING	GOGGLE	N	19-Mar-12	19-Mar-12	ADMIN			0	0	5.5	125	10					I		0	
2513	3383	SWI M GOOGLES 	"



SWI M GOOGLES "	NOS	NOS	1	0	0	0	0	F	225	75	SWIMMING	GOGGLE	N	19-Mar-12	19-Mar-12	ADMIN			0	0	5.5	225	10					I		0	
2512	3382	SWI M GOOGLES 	SWI M GOOGLES 	NOS	NOS	1	0	0	0	0	F	650	260	SWIMMING	GOGGLE	N	19-Mar-12	19-Mar-12	ADMIN			0	0	5.5	650	10					I		0	
2511	3381	SWIM CAP SILICONE	"



SWIM CAP SILICONE"	NOS	NOS	1	0	0	0	0	F	125	38	SWIMMING	SWIM CAP	N	19-Mar-12	19-Mar-12	ADMIN			0	0	5.5	125	10					I		0	
2510	3380	SS VECTORX 1025	SS VECTORX TS-1025	NOS	NOS	1	0	0	0	0	F	1300	825	SHOE	VECTOR-X	N	15-Mar-12	15-Mar-12	ADMIN			2	0	5.5	1300	10					I	TS-1025	7	
2509	3379	YOGA MAT VTX	YOGA MAT VTX	NOS	NOS	1	0	0	0	0	F	499	240	OTHERS	GOODS	N	15-Mar-12	15-Mar-12	ADMIN			0	0	5.5	499	10					I		7	Vector x
2508	3378	SS HEAD RADICAL PRO TEAM	SS HEAD RADICAL PRO TEAM	PAIR	PAIR	1	0	0	0	0	F	6549	3695.38	OTHERS	GOODS	N	07-Mar-12	07-Mar-12	ADMIN			2	0	5.5	6549	20					I		93	
2507	3377	SS HEAD BEAT JR	SS HEAD BEAT JR	PAIR	PAIR	1	0	0	0	0	F	3395	1800	SHOE	HEAD SHOES	N	07-Mar-12	07-Mar-12	ADMIN			0	0	5.5	3395	20					I		93	
